loan_id,snapshot_month,account_age_months,outstanding_balance_eur,days_past_due,utilization_pct,payment_ratio,missed_payments_3m,bureau_score,dti_pct,income_drop_flag,hardship_flag,default_next_3m
L001972,2024-06-01,14,37214.2,0,47.3,1.0165,0,692,47.2,0,0,0
L001972,2024-07-01,15,36119.66,0,44.75,0.9501,0,685,47.2,0,0,1
L001972,2024-08-01,16,35025.13,0,45.05,1.0533,0,675,47.2,0,0,0
L001972,2024-09-01,17,33930.59,0,44.26,0.9432,0,703,47.2,0,0,0
L001972,2024-10-01,18,32836.06,0,61.38,0.9122,0,673,47.2,1,0,0
L001972,2024-11-01,19,31741.52,0,34.79,1.0261,0,689,47.2,0,0,0
L001972,2024-12-01,20,30646.99,0,50.45,1.0092,0,725,47.2,0,0,1
L001972,2025-01-01,21,29552.45,0,63.57,0.8578,0,725,47.2,0,0,0
L001972,2025-02-01,22,28457.92,0,44.41,0.9947,0,724,47.2,0,0,1
L001972,2025-03-01,23,27363.38,0,53.88,1.0463,0,691,47.2,0,0,0
L001972,2025-04-01,24,26268.85,0,47.79,0.9416,0,731,47.2,0,0,0
L001972,2025-05-01,25,25174.31,0,73.63,0.8602,0,674,47.2,0,0,1
L001972,2025-06-01,26,24079.77,0,56.04,1.0933,0,683,47.2,0,0,0
L001972,2025-07-01,27,22985.24,0,44.73,1.0034,0,703,47.2,0,0,0
L001972,2025-08-01,28,21890.7,0,42.45,1.0205,0,685,47.2,0,0,0
L001972,2025-09-01,29,20796.17,0,39.93,1.0787,0,727,47.2,0,0,0
L001973,2024-01-01,16,7066.06,0,40.67,1.1256,0,687,21.59,0,0,0
L001973,2024-02-01,17,6905.47,0,37.57,0.9639,0,698,21.59,0,0,0
L001973,2024-03-01,18,6744.88,0,29.62,1.0912,0,740,21.59,0,0,0
L001973,2024-04-01,19,6584.29,0,40.57,0.9556,0,696,21.59,0,0,0
L001973,2024-05-01,20,6423.69,0,24.33,1.0181,0,714,21.59,0,0,0
L001973,2024-06-01,21,6263.1,0,44.86,1.0312,0,742,21.59,0,0,0
L001973,2024-07-01,22,6102.51,0,60.76,0.9275,0,737,21.59,0,0,0
L001973,2024-08-01,23,5941.92,0,53.93,1.0197,0,697,21.59,0,0,0
L001973,2024-09-01,24,5781.32,0,61.87,1.116,0,741,21.59,0,0,0
L001973,2024-10-01,25,5620.73,0,65.36,0.9048,0,695,21.59,0,0,0
L001973,2024-11-01,26,5460.14,0,47.82,1.0333,0,703,21.59,0,0,0
L001973,2024-12-01,27,5299.55,0,54.29,0.98,0,690,21.59,1,0,0
L001973,2025-01-01,28,5138.95,0,29.18,1.0007,0,713,21.59,0,0,0
L001973,2025-02-01,29,4978.36,0,47.39,0.9547,0,684,21.59,0,0,0
L001973,2025-03-01,30,4817.77,0,35.51,1.0519,0,706,21.59,0,0,0
L001973,2025-04-01,31,4657.18,0,44.6,1.0461,0,707,21.59,0,0,0
L001973,2025-05-01,32,4496.59,0,41.14,1.0328,0,717,21.59,0,0,0
L001973,2025-06-01,33,4335.99,0,43.19,1.0525,0,718,21.59,0,0,0
L001973,2025-07-01,34,4175.4,0,43.69,0.9742,0,728,21.59,0,0,0
L001973,2025-08-01,35,4014.81,0,58.55,1.0883,0,724,21.59,0,0,0
L001973,2025-09-01,36,3854.22,0,56.81,0.8717,0,704,21.59,0,0,0
L001974,2024-01-01,22,17296.44,0,44.06,1.0327,0,723,28.23,0,0,0
L001974,2024-02-01,23,16950.51,0,36.38,1.0573,0,749,28.23,0,0,1
L001974,2024-03-01,24,16604.58,0,24.78,1.048,0,770,28.23,0,0,0
L001974,2024-04-01,25,16258.65,0,49.26,1.0866,0,726,28.23,0,0,0
L001974,2024-05-01,26,15912.72,0,56.73,1.0286,0,708,28.23,0,0,0
L001974,2024-06-01,27,15566.79,0,30.72,1.0376,0,683,28.23,0,0,0
L001974,2024-07-01,28,15220.86,0,52.86,0.9826,0,728,28.23,0,0,0
L001974,2024-08-01,29,14874.94,0,46.86,1.0086,0,769,28.23,0,0,0
L001974,2024-09-01,30,14529.01,0,29.3,1.0279,0,709,28.23,0,0,0
L001974,2024-10-01,31,14183.08,0,24.93,0.9332,0,698,28.23,0,1,0
L001974,2024-11-01,32,13837.15,0,53.57,0.978,0,741,28.23,0,0,0
L001974,2024-12-01,33,13491.22,0,23.89,1.0287,0,705,28.23,0,0,0
L001974,2025-01-01,34,13145.29,0,61.09,1.0012,0,751,28.23,0,0,0
L001974,2025-02-01,35,12799.36,0,32.06,1.0861,0,740,28.23,0,0,0
L001974,2025-03-01,36,12453.43,0,48.23,1.0973,0,739,28.23,0,0,0
L001974,2025-04-01,37,12107.51,0,59.63,0.9684,0,742,28.23,0,0,0
L001974,2025-05-01,38,11761.58,0,59.06,1.0385,0,709,28.23,0,0,0
L001974,2025-06-01,39,11415.65,0,26.91,0.9384,0,714,28.23,0,0,0
L001974,2025-07-01,40,11069.72,0,28.23,0.9938,0,691,28.23,0,0,0
L001974,2025-08-01,41,10723.79,0,47.51,1.1225,0,702,28.23,0,0,0
L001974,2025-09-01,42,10377.86,0,37.45,1.0508,0,745,28.23,0,0,0
L001975,2024-01-01,28,12844.28,0,69.04,1.0856,0,635,49.05,0,0,0
L001975,2024-02-01,29,14613.94,0,78.55,0.9641,0,652,49.05,0,0,0
L001975,2024-03-01,30,13936.49,0,74.91,0.9644,0,657,49.05,0,0,0
L001975,2024-04-01,31,11513.96,0,61.89,1.0562,0,670,49.05,0,0,0
L001975,2024-05-01,32,14094.77,0,75.76,0.9607,0,662,49.05,0,0,0
L001975,2024-06-01,33,6762.45,0,36.35,1.1012,0,671,49.05,0,0,0
L001975,2024-07-01,34,15386.55,0,82.71,0.9584,0,643,49.05,0,0,0
L001975,2024-08-01,35,15801.91,0,84.94,0.9823,0,652,49.05,1,0,0
L001975,2024-09-01,36,9669.56,0,51.98,1.0074,0,668,49.05,0,0,0
L001975,2024-10-01,37,16005.63,0,86.03,1.0235,0,657,49.05,0,0,0
L001975,2024-11-01,38,11239.39,0,60.41,0.9315,0,630,49.05,0,0,0
L001975,2024-12-01,39,11782.14,0,63.33,0.9596,0,665,49.05,0,0,0
L001975,2025-01-01,40,13985.46,0,75.17,1.2454,0,615,49.05,0,0,0
L001975,2025-02-01,41,13638.97,0,73.31,1.2172,0,655,49.05,0,0,0
L001975,2025-03-01,42,13278.32,0,71.37,0.8794,0,632,49.05,0,0,0
L001975,2025-04-01,43,13405.36,4,72.06,0.9304,0,628,49.05,0,0,0
L001975,2025-05-01,44,9983.97,30,53.67,0.6238,1,619,49.05,0,0,0
L001975,2025-06-01,45,11477.38,0,61.69,0.9087,1,624,49.05,0,0,0
L001975,2025-07-01,46,12665.89,0,68.08,0.9774,1,636,49.05,0,0,0
L001975,2025-08-01,47,9390.92,30,50.48,0.7651,1,602,49.05,0,0,0
L001975,2025-09-01,48,12560.21,0,67.51,0.9637,1,680,49.05,0,0,0
L001976,2024-01-01,16,27140.5,0,30.33,1.0552,0,703,41.74,0,0,0
L001976,2024-02-01,17,26292.36,0,47.82,0.9867,0,682,41.74,0,0,0
L001976,2024-03-01,18,25444.22,0,50.63,0.9159,0,717,41.74,0,0,0
L001976,2024-04-01,19,24596.08,0,39.03,1.0793,0,705,41.74,0,0,0
L001976,2024-05-01,20,23747.94,0,37.88,1.034,0,716,41.74,0,0,0
L001976,2024-06-01,21,22899.8,0,29.05,0.9621,0,731,41.74,0,0,0
L001976,2024-07-01,22,22051.66,0,34.75,0.9606,0,689,41.74,0,0,0
L001976,2024-08-01,23,21203.52,0,51.57,1.0999,0,700,41.74,0,0,0
L001976,2024-09-01,24,20355.38,0,36.91,1.1318,0,728,41.74,0,0,0
L001976,2024-10-01,25,19507.23,0,37.57,0.9836,0,671,41.74,0,0,0
L001976,2024-11-01,26,18659.09,0,54.23,1.0304,0,708,41.74,0,0,0
L001976,2024-12-01,27,17810.95,0,85.38,0.9991,0,708,41.74,0,0,0
L001976,2025-01-01,28,16962.81,0,67.16,0.9078,0,687,41.74,1,0,0
L001976,2025-02-01,29,16114.67,30,62.15,0.7228,1,712,41.74,0,1,0
L001976,2025-03-01,30,15266.53,0,52.39,1.0059,1,710,41.74,0,0,0
L001976,2025-04-01,31,14418.39,0,78.77,1.0333,1,734,41.74,0,0,0
L001976,2025-05-01,32,13570.25,0,48.96,0.9274,0,713,41.74,0,0,0
L001976,2025-06-01,33,12722.11,0,43.12,1.0081,0,715,41.74,0,0,0
L001976,2025-07-01,34,11873.97,0,34.09,1.0516,0,709,41.74,0,0,0
L001976,2025-08-01,35,11025.83,0,44.36,0.8637,0,703,41.74,0,0,0
L001976,2025-09-01,36,10177.69,0,64.72,1.0837,0,700,41.74,0,1,0
L001977,2024-01-01,25,6378.83,0,57.64,1.0665,0,739,15.92,0,0,0
L001977,2024-02-01,26,6243.11,0,37.01,0.9272,0,755,15.92,0,0,0
L001977,2024-03-01,27,6107.39,0,23.49,1.1098,0,747,15.92,0,0,0
L001977,2024-04-01,28,5971.67,0,16.42,0.9981,0,742,15.92,0,0,1
L001977,2024-05-01,29,5835.95,0,45.25,0.921,0,744,15.92,0,0,0
L001977,2024-06-01,30,5700.23,0,15.79,0.9351,0,748,15.92,0,0,0
L001977,2024-07-01,31,5564.51,0,34.15,1.0396,0,745,15.92,0,0,0
L001977,2024-08-01,32,5428.79,5,44.61,1.0539,0,748,15.92,0,0,0
L001977,2024-09-01,33,5293.07,0,44.77,0.9276,0,724,15.92,0,0,0
L001977,2024-10-01,34,5157.35,0,54.35,0.6598,0,727,15.92,1,0,0
L001977,2024-11-01,35,5021.63,0,33.83,1.0167,0,737,15.92,0,0,0
L001977,2024-12-01,36,4885.91,0,24.81,1.0343,0,748,15.92,0,0,0
L001977,2025-01-01,37,4750.2,0,32.31,0.9655,0,747,15.92,0,0,0
L001977,2025-02-01,38,4614.48,0,23.55,0.9937,0,719,15.92,0,0,0
L001977,2025-03-01,39,4478.76,20,37.27,0.7311,1,747,15.92,0,0,0
L001977,2025-04-01,40,4343.04,0,37.39,0.8856,1,721,15.92,0,0,0
L001977,2025-05-01,41,4207.32,0,33.05,1.0252,1,712,15.92,0,0,0
L001977,2025-06-01,42,4071.6,0,23.98,1.0743,0,713,15.92,0,0,0
L001977,2025-07-01,43,3935.88,0,28.52,1.0206,0,771,15.92,0,0,0
L001977,2025-08-01,44,3800.16,0,31.82,1.0468,0,709,15.92,0,0,0
L001977,2025-09-01,45,3664.44,0,38.17,1.0282,0,739,15.92,0,0,0
L001978,2024-01-01,12,34949.25,0,27.62,0.8775,0,726,48.93,0,0,0
L001978,2024-02-01,13,33978.44,0,20.54,1.0165,0,722,48.93,0,0,0
L001978,2024-03-01,14,33007.62,0,34.79,1.017,0,734,48.93,0,0,0
L001978,2024-04-01,15,32036.81,0,17.68,1.0593,0,743,48.93,0,0,0
L001978,2024-05-01,16,31066.0,0,39.3,0.9343,0,753,48.93,0,0,0
L001978,2024-06-01,17,30095.19,0,62.17,1.0821,0,732,48.93,0,0,0
L001978,2024-07-01,18,29124.38,60,60.94,0.3641,1,712,48.93,0,1,1
L001978,2024-08-01,19,28153.56,30,37.02,0.6553,2,705,48.93,0,0,0
L001978,2024-09-01,20,27182.75,0,47.11,0.8897,2,694,48.93,0,0,0
L001978,2024-10-01,21,26211.94,0,24.2,0.9531,1,745,48.93,0,0,0
L001978,2024-11-01,22,25241.13,0,30.16,0.9846,0,776,48.93,0,0,0
L001978,2024-12-01,23,24270.31,0,36.77,1.0627,0,751,48.93,0,0,0
L001978,2025-01-01,24,23299.5,0,20.19,0.9614,0,729,48.93,0,0,0
L001978,2025-02-01,25,22328.69,0,32.49,0.9084,0,749,48.93,0,0,0
L001978,2025-03-01,26,21357.88,0,24.81,1.0107,0,738,48.93,0,0,0
L001978,2025-04-01,27,20387.06,0,43.2,1.1645,0,712,48.93,0,0,0
L001978,2025-05-01,28,19416.25,0,49.98,0.9302,0,764,48.93,0,0,0
L001978,2025-06-01,29,18445.44,0,29.44,0.9968,0,781,48.93,0,0,0
L001978,2025-07-01,30,17474.62,27,34.02,0.9192,1,716,48.93,0,0,0
L001978,2025-08-01,31,16503.81,0,12.2,1.0632,1,699,48.93,0,0,0
L001978,2025-09-01,32,15533.0,0,30.25,0.9607,1,717,48.93,0,0,0
L001979,2024-01-01,3,55342.64,0,41.57,1.002,0,739,52.03,0,0,0
L001979,2024-02-01,4,54371.72,0,44.16,0.9257,0,742,52.03,0,0,0
L001979,2024-03-01,5,53400.79,0,48.39,1.0188,0,760,52.03,0,0,0
L001979,2024-04-01,6,52429.87,0,32.98,1.0393,0,723,52.03,0,0,0
L001979,2024-05-01,7,51458.95,0,44.11,1.1189,0,722,52.03,0,0,0
L001979,2024-06-01,8,50488.02,0,55.7,1.0582,0,729,52.03,0,0,0
L001979,2024-07-01,9,49517.1,0,53.5,1.0753,0,731,52.03,0,0,0
L001979,2024-08-01,10,48546.18,10,54.61,1.0715,0,689,52.03,0,0,0
L001979,2024-09-01,11,47575.25,0,54.86,0.9961,0,734,52.03,0,0,0
L001979,2024-10-01,12,46604.33,0,34.37,0.9247,0,717,52.03,0,0,0
L001979,2024-11-01,13,45633.4,30,40.96,0.8781,1,724,52.03,0,0,0
L001979,2024-12-01,14,44662.48,0,37.25,0.9944,1,695,52.03,0,0,0
L001979,2025-01-01,15,43691.56,60,48.93,0.4821,2,732,52.03,0,0,1
L001979,2025-02-01,16,42720.63,0,58.22,1.0129,1,722,52.03,0,0,0
L001979,2025-03-01,17,41749.71,0,15.57,0.87,1,707,52.03,0,0,0
L001979,2025-04-01,18,40778.79,0,26.91,0.977,0,759,52.03,0,0,0
L001979,2025-05-01,19,39807.86,30,24.4,0.7096,1,716,52.03,0,0,0
L001979,2025-06-01,20,38836.94,0,32.68,1.0549,1,680,52.03,0,0,0
L001979,2025-07-01,21,37866.02,0,57.23,0.8303,1,723,52.03,0,0,0
L001979,2025-08-01,22,36895.09,0,27.4,1.1472,0,714,52.03,0,0,0
L001979,2025-09-01,23,35924.17,0,44.5,1.055,0,707,52.03,0,0,0
L001980,2024-01-01,22,5093.11,0,39.6,1.0299,0,731,36.59,0,0,0
L001980,2024-02-01,23,5794.55,0,45.06,0.9474,0,707,36.59,0,0,0
L001980,2024-03-01,24,5957.52,0,46.33,1.0616,0,705,36.59,0,0,0
L001980,2024-04-01,25,3071.32,0,23.88,0.928,0,752,36.59,0,0,0
L001980,2024-05-01,26,4225.32,0,32.86,1.0921,0,757,36.59,0,0,0
L001980,2024-06-01,27,7833.82,0,60.92,0.9827,0,728,36.59,0,0,0
L001980,2024-07-01,28,4109.23,0,31.95,1.0232,0,743,36.59,0,0,0
L001980,2024-08-01,29,1954.68,0,15.2,0.9454,0,745,36.59,0,0,0
L001980,2024-09-01,30,5539.93,0,43.08,1.1217,0,709,36.59,0,0,0
L001980,2024-10-01,31,1015.41,0,7.9,1.1167,0,727,36.59,0,0,0
L001980,2024-11-01,32,8036.81,0,62.49,0.9803,0,693,36.59,0,0,0
L001980,2024-12-01,33,3509.53,0,27.29,1.0817,0,710,36.59,0,0,0
L001980,2025-01-01,34,3315.53,0,25.78,1.0072,0,707,36.59,0,0,0
L001980,2025-02-01,35,8353.03,0,64.95,0.8862,0,699,36.59,0,0,0
L001980,2025-03-01,36,4119.24,0,32.03,0.824,0,721,36.59,0,0,0
L001980,2025-04-01,37,3332.19,0,25.91,1.0868,0,752,36.59,0,0,0
L001980,2025-05-01,38,4502.79,0,35.01,1.013,0,715,36.59,0,0,0
L001980,2025-06-01,39,5469.72,0,42.53,0.9758,0,742,36.59,0,0,0
L001980,2025-07-01,40,6687.3,0,52.0,1.0303,0,729,36.59,0,0,0
L001980,2025-08-01,41,5938.58,0,46.18,1.0339,0,737,36.59,0,0,0
L001980,2025-09-01,42,5725.88,0,44.52,1.0298,0,765,36.59,0,0,0
L001981,2024-01-01,11,7206.68,0,66.1,0.9815,0,664,47.31,0,0,0
L001981,2024-02-01,12,4784.44,0,43.88,1.0727,0,660,47.31,0,0,0
L001981,2024-03-01,13,8421.7,0,77.24,0.9447,0,684,47.31,0,0,0
L001981,2024-04-01,14,8392.92,0,76.98,0.9755,0,656,47.31,0,0,0
L001981,2024-05-01,15,4428.81,1,40.62,1.0099,0,704,47.31,0,0,0
L001981,2024-06-01,16,6318.49,30,57.95,0.6804,1,654,47.31,0,0,1
L001981,2024-07-01,17,8318.51,0,76.29,0.8444,1,666,47.31,0,0,0
L001981,2024-08-01,18,5793.86,0,53.14,0.9131,1,600,47.31,0,0,0
L001981,2024-09-01,19,6182.1,0,56.7,0.9178,0,682,47.31,0,0,0
L001981,2024-10-01,20,5634.08,0,51.67,0.9857,0,724,47.31,0,0,0
L001981,2024-11-01,21,7774.54,5,71.31,0.8453,0,670,47.31,0,0,0
L001981,2024-12-01,22,8375.18,0,76.81,1.1273,0,679,47.31,0,0,0
L001981,2025-01-01,23,8231.25,60,75.49,0.3716,1,654,47.31,0,0,0
L001981,2025-02-01,24,6333.82,0,58.09,0.9317,1,680,47.31,0,0,0
L001981,2025-03-01,25,5435.23,0,49.85,0.9346,1,691,47.31,0,0,0
L001981,2025-04-01,26,5170.57,0,47.42,1.1762,0,668,47.31,0,0,0
L001981,2025-05-01,27,5354.6,0,49.11,0.9502,0,682,47.31,0,0,0
L001981,2025-06-01,28,7265.65,0,66.64,1.0306,0,633,47.31,0,0,0
L001981,2025-07-01,29,3851.6,24,35.33,0.7358,1,651,47.31,0,0,0
L001981,2025-08-01,30,7281.72,0,66.79,1.0274,1,666,47.31,0,0,0
L001981,2025-09-01,31,7665.73,0,70.31,0.9458,1,674,47.31,0,0,0
L001982,2024-01-01,4,16943.44,0,45.19,1.0184,0,727,72.53,0,0,0
L001982,2024-02-01,5,16096.27,0,60.69,0.9867,0,699,72.53,0,0,0
L001982,2024-03-01,6,15249.1,0,61.72,1.0265,0,697,72.53,0,0,0
L001982,2024-04-01,7,14401.93,0,51.91,0.9828,0,639,72.53,0,0,0
L001982,2024-05-01,8,13554.75,0,60.64,0.7084,0,680,72.53,1,0,0
L001982,2024-06-01,9,12707.58,0,46.57,0.9845,0,657,72.53,0,0,0
L001982,2024-07-01,10,11860.41,0,82.12,1.125,0,673,72.53,0,0,0
L001982,2024-08-01,11,11013.24,0,35.94,1.0843,0,728,72.53,0,0,0
L001982,2024-09-01,12,10166.07,0,41.85,1.0186,0,682,72.53,0,0,0
L001982,2024-10-01,13,9318.89,0,48.58,0.9266,0,675,72.53,0,0,0
L001982,2024-11-01,14,8471.72,0,42.47,1.0,0,656,72.53,0,0,0
L001982,2024-12-01,15,7624.55,0,91.64,1.0494,0,690,72.53,0,0,0
L001982,2025-01-01,16,6777.38,0,69.96,0.9281,0,665,72.53,0,0,0
L001982,2025-02-01,17,5930.2,0,55.31,1.0843,0,712,72.53,0,0,0
L001982,2025-03-01,18,5083.03,0,55.82,1.0341,0,695,72.53,0,0,0
L001982,2025-04-01,19,4235.86,0,73.42,0.9804,0,696,72.53,0,0,0
L001982,2025-05-01,20,3388.69,0,70.98,0.8925,0,697,72.53,0,0,0
L001982,2025-06-01,21,2541.52,0,63.36,0.9374,0,676,72.53,0,0,0
L001982,2025-07-01,22,1694.34,0,60.18,1.2241,0,687,72.53,0,0,0
L001982,2025-08-01,23,847.17,0,77.21,1.0091,0,685,72.53,0,0,0
L001982,2025-09-01,24,813.29,0,55.99,1.003,0,703,72.53,0,0,0
L001983,2024-01-01,20,1583.13,0,32.39,0.8901,0,689,18.43,0,0,0
L001983,2024-02-01,21,2222.73,0,45.48,0.9638,0,678,18.43,0,0,1
L001983,2024-03-01,22,2667.94,0,54.59,1.0522,0,706,18.43,0,0,0
L001983,2024-04-01,23,2378.5,0,48.66,0.9738,0,696,18.43,0,0,0
L001983,2024-05-01,24,3910.93,0,80.02,1.008,0,680,18.43,0,0,0
L001983,2024-06-01,25,1582.97,0,32.39,1.0397,0,694,18.43,0,0,0
L001983,2024-07-01,26,3672.03,0,75.13,1.0583,0,696,18.43,0,0,0
L001983,2024-08-01,27,2930.32,0,59.95,1.0206,0,627,18.43,0,0,0
L001983,2024-09-01,28,2769.21,0,56.66,1.1091,0,678,18.43,0,0,0
L001983,2024-10-01,29,2063.58,0,42.22,1.0943,0,675,18.43,0,0,0
L001983,2024-11-01,30,3601.38,0,73.68,1.1129,0,694,18.43,0,0,1
L001983,2024-12-01,31,3147.85,0,64.4,1.1591,0,666,18.43,0,0,0
L001983,2025-01-01,32,2421.87,0,49.55,0.8776,0,680,18.43,0,0,0
L001983,2025-02-01,33,2933.29,0,60.01,0.8799,0,700,18.43,0,0,0
L001983,2025-03-01,34,2963.63,0,60.63,1.0877,0,692,18.43,0,0,0
L001983,2025-04-01,35,3391.02,0,69.38,1.0175,0,700,18.43,0,0,0
L001983,2025-05-01,36,1852.56,0,37.9,1.1249,0,671,18.43,0,0,0
L001983,2025-06-01,37,1491.33,60,30.51,0.5387,1,639,18.43,0,0,1
L001983,2025-07-01,38,2089.21,30,42.74,0.7318,2,648,18.43,0,0,0
L001983,2025-08-01,39,2496.45,0,51.08,0.8642,2,653,18.43,0,0,0
L001983,2025-09-01,40,2808.45,0,57.46,1.0607,1,681,18.43,0,0,0
L001984,2024-01-01,30,11457.28,0,26.93,0.8843,0,748,38.33,0,0,0
L001984,2024-02-01,31,11075.37,0,33.99,1.1103,0,750,38.33,0,0,0
L001984,2024-03-01,32,10693.46,0,26.52,0.9696,0,795,38.33,0,0,0
L001984,2024-04-01,33,10311.55,0,40.84,0.9622,0,774,38.33,0,0,0
L001984,2024-05-01,34,9929.64,0,26.86,1.1105,0,732,38.33,0,0,0
L001984,2024-06-01,35,9547.73,0,37.98,1.1383,0,793,38.33,0,0,0
L001984,2024-07-01,36,9165.82,0,19.04,0.9926,0,785,38.33,0,0,0
L001984,2024-08-01,37,8783.91,0,31.46,1.037,0,763,38.33,0,0,0
L001984,2024-09-01,38,8402.01,0,25.03,0.9268,0,747,38.33,0,0,0
L001984,2024-10-01,39,8020.1,0,14.19,0.7363,0,757,38.33,0,0,0
L001984,2024-11-01,40,7638.19,0,44.89,0.9482,0,750,38.33,0,0,0
L001984,2024-12-01,41,7256.28,0,33.23,1.0101,0,773,38.33,0,0,0
L001984,2025-01-01,42,6874.37,0,35.81,0.9451,0,769,38.33,0,0,0
L001984,2025-02-01,43,6492.46,0,43.59,1.0001,0,769,38.33,0,0,0
L001984,2025-03-01,44,6110.55,0,13.66,1.0443,0,765,38.33,0,0,0
L001984,2025-04-01,45,5728.64,0,34.17,1.1157,0,787,38.33,0,0,0
L001984,2025-05-01,46,5346.73,0,33.97,1.0421,0,761,38.33,0,0,0
L001984,2025-06-01,47,4964.82,0,42.63,0.9367,0,740,38.33,0,0,0
L001984,2025-07-01,48,4582.91,0,18.76,1.059,0,721,38.33,0,0,0
L001984,2025-08-01,49,4201.0,0,34.65,0.8448,0,773,38.33,0,0,0
L001984,2025-09-01,50,3819.09,0,39.08,0.995,0,777,38.33,0,0,0
L001985,2024-01-01,6,50883.45,0,46.47,1.0391,0,750,35.0,0,0,0
L001985,2024-02-01,7,49941.17,0,55.27,1.1624,0,737,35.0,0,0,0
L001985,2024-03-01,8,48998.88,0,39.36,1.1433,0,734,35.0,0,0,0
L001985,2024-04-01,9,48056.59,0,49.58,0.9302,0,744,35.0,0,0,0
L001985,2024-05-01,10,47114.31,0,40.01,0.9545,0,741,35.0,0,0,0
L001985,2024-06-01,11,46172.02,0,54.91,0.9848,0,738,35.0,0,0,0
L001985,2024-07-01,12,45229.74,0,41.16,0.9587,0,710,35.0,0,0,0
L001985,2024-08-01,13,44287.45,0,52.91,1.0226,0,735,35.0,0,0,0
L001985,2024-09-01,14,43345.16,0,28.64,0.9285,0,731,35.0,0,0,0
L001985,2024-10-01,15,42402.88,0,49.36,0.9869,0,703,35.0,0,0,0
L001985,2024-11-01,16,41460.59,0,48.17,0.9793,0,699,35.0,0,0,0
L001985,2024-12-01,17,40518.31,0,46.75,0.9483,0,743,35.0,0,0,0
L001985,2025-01-01,18,39576.02,0,33.04,0.9673,0,736,35.0,0,0,0
L001985,2025-02-01,19,38633.73,0,51.02,1.1845,0,702,35.0,0,0,0
L001985,2025-03-01,20,37691.45,0,32.56,1.0016,0,739,35.0,0,0,0
L001985,2025-04-01,21,36749.16,30,35.89,0.7059,1,717,35.0,0,0,0
L001985,2025-05-01,22,35806.87,0,46.29,0.8611,1,708,35.0,0,0,0
L001985,2025-06-01,23,34864.59,0,61.63,0.865,1,715,35.0,0,0,0
L001985,2025-07-01,24,33922.3,0,57.64,1.0038,0,711,35.0,0,0,0
L001985,2025-08-01,25,32980.02,0,51.05,1.0055,0,698,35.0,0,0,0
L001985,2025-09-01,26,32037.73,10,61.74,0.9535,0,729,35.0,0,0,0
L001986,2024-01-01,16,15966.88,0,55.29,1.0097,0,683,38.88,0,0,1
L001986,2024-02-01,17,15467.91,0,53.04,1.1182,0,717,38.88,0,0,0
L001986,2024-03-01,18,14968.95,0,38.88,1.055,0,706,38.88,0,0,0
L001986,2024-04-01,19,14469.99,0,44.59,1.0186,0,736,38.88,0,0,0
L001986,2024-05-01,20,13971.02,0,71.26,1.0957,0,704,38.88,0,0,0
L001986,2024-06-01,21,13472.06,0,38.71,0.9282,0,689,38.88,0,0,0
L001986,2024-07-01,22,12973.09,0,39.6,0.8626,0,636,38.88,0,0,0
L001986,2024-08-01,23,12474.12,30,48.84,0.7816,1,622,38.88,0,0,0
L001986,2024-09-01,24,11975.16,0,47.91,0.8198,1,666,38.88,0,0,0
L001986,2024-10-01,25,11476.19,0,9.28,0.9369,1,687,38.88,0,0,0
L001986,2024-11-01,26,10977.23,0,54.74,1.0668,0,641,38.88,0,0,0
L001986,2024-12-01,27,10478.26,0,32.38,0.8834,0,673,38.88,0,0,0
L001986,2025-01-01,28,9979.3,0,63.58,1.1857,0,658,38.88,0,0,0
L001986,2025-02-01,29,9480.34,0,54.63,0.9703,0,665,38.88,0,0,0
L001986,2025-03-01,30,8981.37,0,52.7,1.073,0,713,38.88,0,0,0
L001986,2025-04-01,31,8482.4,0,46.42,1.0033,0,664,38.88,0,0,0
L001986,2025-05-01,32,7983.44,0,60.22,0.9889,0,658,38.88,0,0,0
L001986,2025-06-01,33,7484.48,0,68.02,1.0925,0,662,38.88,0,0,0
L001986,2025-07-01,34,6985.51,0,78.9,1.0549,0,662,38.88,1,0,0
L001986,2025-08-01,35,6486.55,0,51.69,1.006,0,665,38.88,0,0,0
L001986,2025-09-01,36,5987.58,0,60.81,0.9271,0,685,38.88,0,0,0
L001987,2024-01-01,9,32991.41,0,17.25,1.0247,0,697,50.59,0,0,0
L001987,2024-02-01,10,32344.52,0,76.42,0.8537,0,658,50.59,1,0,0
L001987,2024-03-01,11,31697.63,0,40.01,1.0506,0,714,50.59,0,0,0
L001987,2024-04-01,12,31050.74,0,52.49,1.0035,0,739,50.59,0,0,1
L001987,2024-05-01,13,30403.85,0,40.36,1.0628,0,702,50.59,0,0,0
L001987,2024-06-01,14,29756.96,0,35.56,1.0971,0,732,50.59,0,0,0
L001987,2024-07-01,15,29110.06,0,64.77,1.1004,0,715,50.59,0,0,0
L001987,2024-08-01,16,28463.17,0,62.32,1.0895,0,715,50.59,0,0,0
L001987,2024-09-01,17,27816.28,0,49.6,1.0396,0,711,50.59,0,0,0
L001987,2024-10-01,18,27169.39,0,19.32,0.9381,0,758,50.59,0,0,0
L001987,2024-11-01,19,26522.5,0,37.41,1.0386,0,697,50.59,0,0,0
L001987,2024-12-01,20,25875.61,0,52.12,1.0518,0,680,50.59,0,0,0
L001987,2025-01-01,21,25228.72,0,53.53,0.8979,0,686,50.59,0,0,0
L001987,2025-02-01,22,24581.83,0,50.51,1.0286,0,700,50.59,0,0,0
