loan_id,customer_id,origination_date,product_type,original_principal_eur,term_months,apr_pct,installment_eur,purpose
L002255,C001195,2023-06-01,Auto loan,29791.57,48,8.096,728.64,Vehicle purchase
L002256,C001441,2021-10-01,Credit card,10056.69,60,17.456,301.7,Revolving credit
L002257,C002023,2022-09-01,Personal loan,7494.42,36,13.484,254.27,Home improvement
L002258,C000709,2022-06-01,Personal loan,23039.68,60,14.517,542.29,Home improvement
L002259,C000090,2022-07-01,Auto loan,46123.26,60,6.533,903.16,Vehicle purchase
L002260,C000874,2022-07-01,Credit card,18596.93,60,23.839,557.91,Revolving credit
L002261,C001219,2019-03-01,Mortgage,414403.22,240,2.671,2230.57,Home purchase
L002262,C001766,2023-02-01,Mortgage,192507.62,300,4.98,1123.12,Home purchase
L002263,C000117,2022-12-01,Credit card,17673.97,60,21.086,530.22,Revolving credit
L002264,C000817,2023-10-01,Credit card,12284.16,60,13.805,368.52,Revolving credit
L002265,C001422,2020-08-01,Mortgage,209742.47,300,1.973,886.3,Home purchase
L002266,C001562,2023-02-01,Mortgage,123078.09,240,4.233,761.01,Home purchase
L002267,C001869,2018-06-01,Mortgage,362687.01,240,5.329,2459.95,Home purchase
L002268,C001069,2023-07-01,Personal loan,23298.05,48,14.341,640.65,Home improvement
L002269,C001407,2023-06-01,Personal loan,20352.34,36,8.784,645.16,Debt consolidation
L002270,C001833,2021-12-01,Personal loan,41181.61,60,11.86,913.16,Home improvement
L002271,C000494,2020-08-01,Mortgage,173030.31,180,5.727,1434.72,Home purchase
L002272,C000838,2022-12-01,Mortgage,379465.72,240,4.901,2483.51,Home purchase
L002273,C001583,2021-03-01,Auto loan,47706.2,72,7.959,835.49,Vehicle purchase
L002274,C001233,2021-06-01,Mortgage,212528.03,180,3.989,1570.86,Home purchase
L002275,C000424,2023-10-01,Personal loan,36867.02,60,15.002,877.11,Home improvement
L002276,C001576,2023-07-01,Auto loan,42386.69,48,6.186,999.07,Vehicle purchase
L002277,C000035,2022-08-01,Auto loan,53024.69,60,9.175,1105.21,Vehicle purchase
L002278,C000542,2023-07-01,Personal loan,40428.21,72,12.094,792.36,Home improvement
L002279,C001838,2023-01-01,Credit card,18525.26,60,20.823,555.76,Revolving credit
L002280,C000589,2022-09-01,Personal loan,46389.09,60,15.404,1113.47,Home improvement
L002281,C000422,2022-11-01,Personal loan,37852.48,36,7.914,1184.66,Major purchase
L002282,C001276,2021-10-01,Mortgage,231304.44,240,3.839,1382.09,Home purchase
L002283,C000789,2023-10-01,Personal loan,16249.42,60,6.593,318.65,Debt consolidation
L002284,C000748,2023-08-01,Auto loan,54012.0,72,8.075,948.98,Vehicle purchase
L002285,C001152,2023-03-01,Personal loan,51323.01,24,6.668,2290.14,Major purchase
L002286,C000861,2023-07-01,Credit card,2723.38,60,13.119,81.7,Revolving credit
L002287,C001547,2022-09-01,Credit card,8156.1,60,21.112,244.68,Revolving credit
L002288,C001965,2023-07-01,Credit card,21251.81,60,22.213,637.55,Revolving credit
L002289,C001292,2022-07-01,Auto loan,22124.37,48,6.046,520.06,Vehicle purchase
L002290,C001614,2022-06-01,Personal loan,52414.87,48,6.878,1252.16,Home improvement
L002291,C000461,2022-08-01,Credit card,5789.17,60,19.404,173.68,Revolving credit
L002292,C000467,2022-09-01,Personal loan,38078.05,60,14.429,894.51,Education
L002293,C000744,2020-11-01,Mortgage,232823.36,240,5.011,1537.96,Home purchase
L002294,C001017,2022-12-01,Personal loan,22016.25,36,10.67,717.35,Home improvement
L002295,C000635,2022-03-01,Auto loan,55913.81,72,7.536,967.72,Vehicle purchase
L002296,C001492,2022-05-01,Auto loan,31935.5,48,7.321,769.5,Vehicle purchase
L002297,C001280,2022-04-01,Credit card,19573.52,60,22.114,587.21,Revolving credit
L002298,C000676,2022-07-01,Auto loan,14348.85,48,7.547,347.25,Vehicle purchase
L002299,C000921,2022-08-01,Personal loan,41144.6,60,12.123,917.8,Debt consolidation
L002300,C001790,2023-08-01,Auto loan,57592.57,48,3.224,1280.48,Vehicle purchase
L002301,C000470,2022-01-01,Auto loan,61213.85,48,7.601,1482.96,Vehicle purchase
L002302,C001894,2022-04-01,Personal loan,45555.65,48,7.208,1095.29,Debt consolidation
L002303,C001305,2023-05-01,Auto loan,15433.34,48,6.712,367.51,Vehicle purchase
L002304,C000117,2023-04-01,Personal loan,7257.63,36,5.964,220.67,Major purchase
L002305,C000917,2020-07-01,Mortgage,275883.64,300,1.948,1162.39,Home purchase
L002306,C000494,2018-12-01,Mortgage,408088.8,240,3.235,2311.57,Home purchase
L002307,C000033,2023-02-01,Credit card,11623.98,60,22.084,348.72,Revolving credit
L002308,C000873,2022-02-01,Personal loan,37879.13,60,8.571,778.44,Home improvement
L002309,C001147,2022-01-01,Auto loan,35644.58,60,10.12,759.45,Vehicle purchase
L002310,C000837,2023-03-01,Auto loan,11244.49,48,6.586,267.11,Vehicle purchase
L002311,C001563,2021-04-01,Personal loan,15780.64,72,10.116,293.27,Major purchase
L002312,C001148,2022-07-01,Credit card,10222.05,60,15.947,306.66,Revolving credit
L002313,C001146,2021-07-01,Credit card,23647.34,60,21.525,709.42,Revolving credit
L002314,C001732,2022-08-01,Credit card,14185.78,60,21.175,425.57,Revolving credit
L002315,C000562,2023-03-01,Personal loan,26426.93,48,6.541,627.22,Home improvement
L002316,C000089,2021-11-01,Personal loan,31171.17,72,12.729,621.29,Education
L002317,C000036,2022-12-01,Auto loan,32962.05,60,7.214,656.02,Vehicle purchase
L002318,C000477,2022-02-01,Auto loan,11083.44,72,5.666,181.94,Vehicle purchase
L002319,C000860,2021-10-01,Credit card,23457.72,60,18.792,703.73,Revolving credit
L002320,C000239,2018-08-01,Mortgage,409622.2,180,2.027,2640.98,Home purchase
L002321,C001827,2021-11-01,Credit card,17761.93,60,14.95,532.86,Revolving credit
L002322,C000892,2023-10-01,Auto loan,42379.51,60,5.733,814.07,Vehicle purchase
L002323,C000532,2023-04-01,Credit card,21535.89,60,13.274,646.08,Revolving credit
L002324,C001095,2021-04-01,Auto loan,44089.25,72,3.56,680.99,Vehicle purchase
L002325,C001686,2022-05-01,Credit card,18470.19,60,19.605,554.11,Revolving credit
L002326,C000894,2018-12-01,Mortgage,277676.93,300,5.471,1700.43,Home purchase
L002327,C000288,2023-01-01,Personal loan,51989.92,36,11.944,1725.42,Home improvement
L002328,C000456,2022-03-01,Credit card,2257.11,60,20.474,67.71,Revolving credit
L002329,C000967,2022-12-01,Personal loan,35262.14,60,10.837,763.82,Education
L002330,C000603,2023-02-01,Personal loan,50147.45,24,12.023,2361.15,Debt consolidation
L002331,C002039,2023-01-01,Personal loan,41499.3,48,13.451,1122.63,Home improvement
L002332,C001195,2023-02-01,Personal loan,34103.16,36,13.527,1157.75,Debt consolidation
L002333,C000778,2023-08-01,Personal loan,34355.55,48,14.771,952.15,Debt consolidation
L002334,C000983,2022-03-01,Mortgage,387588.78,180,4.79,3022.75,Home purchase
L002335,C001598,2023-01-01,Personal loan,5911.47,48,5.86,138.45,Major purchase
L002336,C001918,2023-05-01,Auto loan,53198.03,72,7.66,923.93,Vehicle purchase
L002337,C002017,2023-09-01,Credit card,17607.25,60,19.664,528.22,Revolving credit
L002338,C000734,2022-12-01,Personal loan,23118.99,36,9.649,742.18,Debt consolidation
L002339,C000173,2023-09-01,Personal loan,50290.08,72,13.726,1028.89,Home improvement
L002340,C001369,2023-02-01,Auto loan,13617.32,60,3.305,246.53,Vehicle purchase
L002341,C001803,2023-06-01,Credit card,20081.79,60,16.279,602.45,Revolving credit
L002342,C001042,2021-07-01,Personal loan,15112.43,60,7.795,304.94,Debt consolidation
L002343,C000978,2023-10-01,Auto loan,25835.87,48,5.614,602.19,Vehicle purchase
L002344,C001516,2021-07-01,Credit card,3172.48,60,18.292,95.17,Revolving credit
L002345,C001559,2022-04-01,Personal loan,14687.04,60,6.594,288.02,Major purchase
L002346,C001418,2023-01-01,Auto loan,32988.36,48,6.271,778.84,Vehicle purchase
L002347,C000066,2022-05-01,Personal loan,48753.14,60,13.941,1132.91,Major purchase
L002348,C001433,2021-08-01,Personal loan,3167.01,60,5.48,60.46,Home improvement
L002349,C001131,2021-10-01,Credit card,23232.15,60,19.964,696.96,Revolving credit
L002350,C000276,2021-11-01,Personal loan,54446.33,60,6.415,1063.15,Debt consolidation
L002351,C000243,2019-11-01,Mortgage,384717.6,180,3.926,2831.38,Home purchase
L002352,C000627,2023-05-01,Credit card,10130.64,60,14.921,303.92,Revolving credit
L002353,C000408,2022-08-01,Personal loan,8891.71,36,5.349,267.89,Home improvement
L002354,C000310,2023-10-01,Auto loan,43557.4,60,3.93,800.8,Vehicle purchase
L002355,C001808,2023-04-01,Auto loan,25376.99,60,7.324,506.38,Vehicle purchase
L002356,C001902,2022-06-01,Mortgage,199148.71,180,5.728,1651.43,Home purchase
L002357,C001047,2022-05-01,Mortgage,386729.13,240,1.988,1954.24,Home purchase
L002358,C000343,2023-05-01,Credit card,9560.47,60,19.785,286.81,Revolving credit
L002359,C001524,2022-05-01,Mortgage,253686.71,240,4.69,1631.09,Home purchase
L002360,C000453,2021-12-01,Credit card,14879.06,60,22.437,446.37,Revolving credit
L002361,C002012,2022-02-01,Credit card,15012.2,60,14.631,450.37,Revolving credit
L002362,C000815,2022-11-01,Credit card,20887.51,60,14.218,626.63,Revolving credit
L002363,C001906,2023-03-01,Personal loan,16052.44,48,12.45,426.28,Major purchase
L002364,C000586,2022-01-01,Auto loan,36374.44,48,4.81,834.54,Vehicle purchase
L002365,C000047,2023-10-01,Personal loan,4096.83,72,4.598,65.22,Home improvement
L002366,C002014,2022-09-01,Personal loan,53665.56,48,13.353,1449.14,Home improvement
L002367,C001180,2022-07-01,Personal loan,6086.24,36,14.934,210.78,Education
L002368,C000400,2020-05-01,Mortgage,121059.61,300,4.412,666.84,Home purchase
L002369,C000588,2020-09-01,Mortgage,134663.18,240,3.195,760.04,Home purchase
L002370,C001819,2023-06-01,Personal loan,13882.55,60,6.353,270.67,Home improvement
L002371,C000576,2022-10-01,Credit card,17276.69,60,12.824,518.3,Revolving credit
L002372,C000207,2022-11-01,Personal loan,40499.99,36,4.344,1201.92,Home improvement
L002373,C000381,2022-02-01,Personal loan,37288.58,48,6.075,877.0,Home improvement
L002374,C001062,2023-08-01,Auto loan,35359.71,36,9.533,1133.22,Vehicle purchase
L002375,C001168,2021-10-01,Mortgage,125853.91,180,2.843,859.62,Home purchase
L002376,C001601,2022-11-01,Personal loan,35778.72,36,7.129,1106.85,Major purchase
L002377,C001844,2021-10-01,Mortgage,278480.52,180,4.447,2122.84,Home purchase
L002378,C001498,2023-05-01,Auto loan,42859.16,36,3.201,1250.19,Vehicle purchase
L002379,C001529,2021-10-01,Credit card,20844.17,60,19.129,625.32,Revolving credit
L002380,C000945,2021-10-01,Credit card,20630.61,60,14.794,618.92,Revolving credit
L002381,C001000,2023-04-01,Personal loan,6122.37,60,11.172,133.64,Debt consolidation
L002382,C000612,2022-07-01,Personal loan,5584.23,48,12.118,147.38,Education
L002383,C001612,2022-10-01,Credit card,9166.23,60,14.139,274.99,Revolving credit
L002384,C001603,2021-12-01,Personal loan,44866.68,60,6.317,874.03,Home improvement
L002385,C001330,2023-08-01,Personal loan,39657.84,48,13.807,1079.87,Debt consolidation
L002386,C000268,2023-05-01,Credit card,11072.42,60,17.508,332.17,Revolving credit
L002387,C001835,2018-08-01,Mortgage,286656.11,300,2.994,1358.45,Home purchase
L002388,C000917,2018-12-01,Mortgage,238786.89,300,4.155,1280.95,Home purchase
L002389,C001120,2023-08-01,Personal loan,24288.42,72,12.889,486.14,Home improvement
L002390,C000313,2022-02-01,Credit card,12794.14,60,14.832,383.82,Revolving credit
L002391,C001859,2023-06-01,Credit card,18584.5,60,20.957,557.54,Revolving credit
L002392,C000480,2018-11-01,Mortgage,209811.2,240,5.05,1390.46,Home purchase
L002393,C000009,2021-10-01,Personal loan,18296.34,60,7.08,362.98,Major purchase
L002394,C000407,2021-11-01,Credit card,11054.75,60,14.258,331.64,Revolving credit
L002395,C000544,2023-03-01,Credit card,13873.03,60,22.553,416.19,Revolving credit
L002396,C001752,2022-10-01,Personal loan,22508.56,36,8.391,709.41,Debt consolidation
L002397,C001130,2023-07-01,Personal loan,13178.93,48,13.214,354.96,Debt consolidation
L002398,C000537,2022-07-01,Personal loan,54250.34,60,11.047,1180.82,Education
L002399,C000714,2023-02-01,Credit card,17536.7,60,17.222,526.1,Revolving credit
L002400,C001589,2023-08-01,Credit card,23393.41,60,17.211,701.8,Revolving credit
L002401,C000751,2023-04-01,Auto loan,27807.85,60,3.583,506.91,Vehicle purchase
L002402,C000810,2022-07-01,Mortgage,313903.07,240,1.901,1573.33,Home purchase
L002403,C001044,2023-01-01,Credit card,10037.64,60,17.566,301.13,Revolving credit
L002404,C001073,2023-07-01,Mortgage,315703.4,240,5.314,2138.72,Home purchase
L002405,C001098,2022-09-01,Auto loan,29585.49,48,4.234,671.12,Vehicle purchase
L002406,C000319,2023-07-01,Auto loan,30718.82,36,4.896,919.23,Vehicle purchase
L002407,C001570,2021-03-01,Mortgage,110106.55,180,1.855,701.21,Home purchase
L002408,C000684,2023-05-01,Personal loan,20870.25,36,4.349,619.42,Debt consolidation
L002409,C000095,2023-07-01,Personal loan,16406.9,60,13.681,379.05,Debt consolidation
L002410,C001426,2023-03-01,Personal loan,39116.11,36,13.162,1321.02,Debt consolidation
L002411,C001670,2023-06-01,Personal loan,51240.05,60,8.375,1048.18,Education
L002412,C001227,2022-03-01,Personal loan,12221.62,48,8.321,300.21,Debt consolidation
L002413,C000088,2023-07-01,Credit card,14656.69,60,20.957,439.7,Revolving credit
L002414,C000246,2022-09-01,Personal loan,33081.7,48,11.751,867.13,Home improvement
L002415,C001577,2023-10-01,Auto loan,56667.35,60,5.493,1082.23,Vehicle purchase
L002416,C001983,2022-01-01,Credit card,2818.01,60,14.679,84.54,Revolving credit
L002417,C000870,2022-08-01,Auto loan,22340.4,48,9.31,559.24,Vehicle purchase
L002418,C002022,2023-06-01,Personal loan,52037.0,24,4.36,2268.06,Education
L002419,C001280,2023-02-01,Credit card,4709.73,60,12.591,141.29,Revolving credit
L002420,C000713,2021-03-01,Auto loan,45789.54,72,5.095,739.45,Vehicle purchase
L002421,C000382,2022-07-01,Personal loan,17805.72,60,8.682,366.88,Debt consolidation
L002422,C000447,2023-02-01,Personal loan,24827.36,48,6.241,585.81,Home improvement
L002423,C000631,2023-02-01,Personal loan,27632.51,60,8.702,569.62,Home improvement
L002424,C000161,2021-07-01,Auto loan,57223.17,60,5.178,1084.53,Vehicle purchase
L002425,C002009,2022-10-01,Auto loan,22923.67,48,8.847,568.79,Vehicle purchase
L002426,C000540,2023-07-01,Personal loan,29228.06,24,5.79,1292.64,Home improvement
L002427,C000171,2023-01-01,Personal loan,54893.51,48,4.19,1244.11,Home improvement
L002428,C001124,2022-01-01,Personal loan,10187.52,48,5.379,236.36,Debt consolidation
L002429,C000490,2023-06-01,Credit card,21248.07,60,19.857,637.44,Revolving credit
L002430,C001718,2023-07-01,Auto loan,28163.86,48,9.878,712.66,Vehicle purchase
L002431,C000146,2023-07-01,Auto loan,40624.66,48,3.777,913.22,Vehicle purchase
L002432,C001383,2023-08-01,Credit card,18596.73,60,14.905,557.9,Revolving credit
L002433,C000275,2023-05-01,Personal loan,11764.67,36,11.432,387.57,Debt consolidation
L002434,C001188,2018-01-01,Mortgage,108999.59,240,3.092,609.56,Home purchase
L002435,C000180,2021-09-01,Credit card,3106.62,60,15.24,93.2,Revolving credit
L002436,C001183,2023-01-01,Credit card,20319.06,60,22.376,609.57,Revolving credit
L002437,C000144,2022-11-01,Credit card,10047.35,60,16.005,301.42,Revolving credit
L002438,C000076,2022-05-01,Personal loan,3046.31,60,9.486,63.96,Home improvement
L002439,C000667,2018-11-01,Mortgage,166633.26,180,3.35,1178.96,Home purchase
L002440,C001448,2022-08-01,Personal loan,18994.15,60,5.702,364.58,Major purchase
L002441,C001019,2022-02-01,Personal loan,21589.43,60,10.009,458.81,Home improvement
L002442,C000708,2022-01-01,Credit card,5901.27,60,13.608,177.04,Revolving credit
L002443,C000300,2022-07-01,Personal loan,38946.19,48,10.302,993.43,Major purchase
L002444,C001372,2023-09-01,Mortgage,324306.22,240,4.955,2132.14,Home purchase
L002445,C000997,2023-10-01,Credit card,22697.02,60,21.491,680.91,Revolving credit
L002446,C001272,2022-03-01,Personal loan,6606.25,48,13.725,179.62,Home improvement
L002447,C001753,2022-03-01,Credit card,9595.18,60,15.845,287.86,Revolving credit
L002448,C000618,2023-04-01,Personal loan,17675.92,60,8.796,365.18,Major purchase
L002449,C001934,2022-08-01,Mortgage,359171.09,180,3.017,2483.35,Home purchase
L002450,C000936,2021-05-01,Mortgage,137054.65,300,3.646,696.92,Home purchase
L002451,C000720,2022-09-01,Personal loan,43239.5,60,11.366,948.04,Major purchase
L002452,C000609,2022-03-01,Personal loan,11163.05,60,10.978,242.59,Major purchase
L002453,C001651,2022-04-01,Auto loan,43221.22,60,5.81,831.78,Vehicle purchase
L002454,C000111,2018-03-01,Mortgage,329457.68,240,3.234,1866.01,Home purchase
L002455,C000912,2023-06-01,Credit card,13491.38,60,21.073,404.74,Revolving credit
L002456,C001606,2023-01-01,Personal loan,34177.03,36,9.143,1089.09,Home improvement
L002457,C000635,2022-10-01,Credit card,21158.92,60,13.125,634.77,Revolving credit
L002458,C000893,2022-08-01,Credit card,12574.57,60,18.53,377.24,Revolving credit
L002459,C000919,2023-05-01,Credit card,18012.62,60,22.885,540.38,Revolving credit
L002460,C001278,2021-08-01,Auto loan,12822.54,72,8.07,225.26,Vehicle purchase
L002461,C001891,2022-01-01,Credit card,14479.29,60,22.12,434.38,Revolving credit
L002462,C000499,2023-09-01,Personal loan,26821.42,48,5.065,618.47,Home improvement
L002463,C000294,2022-11-01,Personal loan,47241.5,36,4.876,1413.24,Education
L002464,C001718,2022-08-01,Mortgage,117608.03,180,3.145,820.41,Home purchase
L002465,C001725,2019-05-01,Mortgage,192299.99,300,1.831,799.34,Home purchase
L002466,C000791,2022-11-01,Credit card,12814.73,60,12.846,384.44,Revolving credit
L002467,C001586,2022-11-01,Auto loan,58673.14,48,9.498,1473.98,Vehicle purchase
L002468,C001473,2021-12-01,Credit card,14449.39,60,17.238,433.48,Revolving credit
L002469,C001669,2023-06-01,Personal loan,31920.02,24,7.725,1439.66,Home improvement
L002470,C001009,2022-09-01,Personal loan,52238.75,60,4.662,977.74,Home improvement
L002471,C000746,2022-06-01,Credit card,20747.99,60,15.433,622.44,Revolving credit
L002472,C001976,2022-11-01,Credit card,23002.87,60,23.159,690.09,Revolving credit
L002473,C000283,2023-01-01,Personal loan,32001.47,36,8.459,1009.59,Major purchase
L002474,C000215,2023-02-01,Personal loan,36434.27,48,15.126,1016.31,Debt consolidation
L002475,C000316,2023-03-01,Mortgage,394007.68,240,3.332,2251.13,Home purchase
L002476,C000312,2022-03-01,Credit card,13987.42,60,20.207,419.62,Revolving credit
L002477,C001198,2022-05-01,Mortgage,328809.01,180,4.194,2464.29,Home purchase
L002478,C001249,2023-06-01,Credit card,10205.04,60,21.418,306.15,Revolving credit
L002479,C001092,2022-05-01,Personal loan,31755.02,48,13.756,863.88,Major purchase
L002480,C001244,2022-11-01,Credit card,21598.34,60,16.532,647.95,Revolving credit
L002481,C001852,2023-06-01,Credit card,15103.72,60,17.845,453.11,Revolving credit
