loan_id,snapshot_month,actual_synthetic_target,predicted_probability,risk_tier,data_split
L000879,2025-05-01,0,0.04963388,High,embargo
L000880,2025-05-01,0,0.0317798,Low,embargo
L000881,2025-05-01,0,0.03862306,Monitor,embargo
L000882,2025-05-01,0,0.03483347,Monitor,embargo
L000883,2025-05-01,0,0.03981936,Monitor,embargo
L000884,2025-05-01,0,0.03961886,Monitor,embargo
L000885,2025-05-01,0,0.06319032,High,embargo
L000886,2025-05-01,0,0.02780085,Low,embargo
L000887,2025-05-01,0,0.0249104,Low,embargo
L000888,2025-05-01,0,0.02651782,Low,embargo
L000889,2025-05-01,0,0.04816965,High,embargo
L000890,2025-05-01,0,0.02624241,Low,embargo
L000891,2025-05-01,0,0.05378496,High,embargo
L000892,2025-05-01,0,0.0456886,High,embargo
L000893,2025-05-01,0,0.0334515,Low,embargo
L000894,2025-05-01,0,0.0226833,Low,embargo
L000895,2025-05-01,0,0.08774314,High,embargo
L000896,2025-05-01,0,0.02264734,Low,embargo
L000897,2025-05-01,0,0.03398116,Low,embargo
L000898,2025-05-01,0,0.04032004,Monitor,embargo
L000899,2025-05-01,0,0.03779444,Monitor,embargo
L000900,2025-05-01,0,0.03342394,Low,embargo
L000901,2025-05-01,0,0.04865387,High,embargo
L000902,2025-05-01,0,0.04994017,High,embargo
L000903,2025-05-01,0,0.15965423,Critical,embargo
L000904,2025-05-01,0,0.03253364,Low,embargo
L000905,2025-05-01,0,0.03976927,Monitor,embargo
L000906,2025-05-01,0,0.02670474,Low,embargo
L000907,2025-05-01,0,0.03690871,Monitor,embargo
L000908,2025-05-01,0,0.02901878,Low,embargo
L000909,2025-05-01,0,0.02803796,Low,embargo
L000910,2025-05-01,0,0.08868749,High,embargo
L000911,2025-05-01,0,0.03642826,Monitor,embargo
L000912,2025-05-01,0,0.3531175,Critical,embargo
L000913,2025-05-01,0,0.04626003,High,embargo
L000914,2025-05-01,0,0.04031001,Monitor,embargo
L000915,2025-05-01,0,0.04130488,Monitor,embargo
L000916,2025-05-01,0,0.02886916,Low,embargo
L000917,2025-05-01,0,0.02075182,Low,embargo
L000918,2025-05-01,1,0.03188423,Low,embargo
L000919,2025-05-01,0,0.02810611,Low,embargo
L000920,2025-05-01,0,0.02866195,Low,embargo
L000921,2025-05-01,0,0.06909771,High,embargo
L000922,2025-05-01,0,0.02403029,Low,embargo
L000923,2025-05-01,0,0.03651002,Monitor,embargo
L000924,2025-05-01,0,0.03889328,Monitor,embargo
L000925,2025-05-01,0,0.02960858,Low,embargo
L000926,2025-05-01,0,0.03092039,Low,embargo
L000927,2025-05-01,0,0.02573591,Low,embargo
L000928,2025-05-01,0,0.03396499,Low,embargo
L000929,2025-05-01,0,0.03760792,Monitor,embargo
L000930,2025-05-01,0,0.02652287,Low,embargo
L000931,2025-05-01,0,0.05873786,High,embargo
L000932,2025-05-01,0,0.03051163,Low,embargo
L000933,2025-05-01,0,0.03322144,Low,embargo
L000934,2025-05-01,0,0.03861369,Monitor,embargo
L000935,2025-05-01,0,0.21737199,Critical,embargo
L000936,2025-05-01,0,0.04716225,High,embargo
L000937,2025-05-01,0,0.02997011,Low,embargo
L000938,2025-05-01,0,0.04801235,High,embargo
L000939,2025-05-01,0,0.05960155,High,embargo
L000940,2025-05-01,1,0.05011594,High,embargo
L000941,2025-05-01,0,0.03698743,Monitor,embargo
L000942,2025-05-01,0,0.04208109,Monitor,embargo
L000943,2025-05-01,0,0.04173928,Monitor,embargo
L000944,2025-05-01,0,0.03174227,Low,embargo
L000945,2025-05-01,0,0.05300867,High,embargo
L000946,2025-05-01,0,0.04526702,Monitor,embargo
L000947,2025-05-01,0,0.07065272,High,embargo
L000948,2025-05-01,0,0.02421834,Low,embargo
L000949,2025-05-01,0,0.05483657,High,embargo
L000950,2025-05-01,0,0.0284822,Low,embargo
L000951,2025-05-01,0,0.05717375,High,embargo
L000952,2025-05-01,0,0.03180405,Low,embargo
L000953,2025-05-01,0,0.03059811,Low,embargo
L000954,2025-05-01,0,0.03339219,Low,embargo
L000955,2025-05-01,1,0.3684418,Critical,embargo
L000956,2025-05-01,0,0.03239255,Low,embargo
L000957,2025-05-01,0,0.03994137,Monitor,embargo
L000958,2025-05-01,0,0.04482383,Monitor,embargo
L000959,2025-05-01,0,0.03433895,Low,embargo
L000960,2025-05-01,0,0.04675272,High,embargo
L000961,2025-05-01,0,0.04581513,High,embargo
L000962,2025-05-01,0,0.04518493,Monitor,embargo
L000963,2025-05-01,0,0.04019295,Monitor,embargo
L000964,2025-05-01,0,0.04172173,Monitor,embargo
L000965,2025-05-01,0,0.04478783,Monitor,embargo
L000966,2025-05-01,0,0.02611589,Low,embargo
L000967,2025-05-01,0,0.04196526,Monitor,embargo
L000968,2025-05-01,0,0.03250092,Low,embargo
L000969,2025-05-01,1,0.23324673,Critical,embargo
L000970,2025-05-01,0,0.03473602,Monitor,embargo
L000971,2025-05-01,0,0.03507364,Monitor,embargo
L000972,2025-05-01,0,0.03706794,Monitor,embargo
L000973,2025-05-01,0,0.03867786,Monitor,embargo
L000974,2025-05-01,0,0.03038319,Low,embargo
L000975,2025-05-01,0,0.03689804,Monitor,embargo
L000976,2025-05-01,0,0.03399375,Low,embargo
L000977,2025-05-01,0,0.05006731,High,embargo
L000978,2025-05-01,0,0.02637027,Low,embargo
L000979,2025-05-01,0,0.0321088,Low,embargo
L000980,2025-05-01,0,0.08867172,High,embargo
L000981,2025-05-01,1,0.15148784,Critical,embargo
L000982,2025-05-01,0,0.03340322,Low,embargo
L000983,2025-05-01,0,0.03081375,Low,embargo
L000984,2025-05-01,0,0.034526,Low,embargo
L000985,2025-05-01,0,0.04479963,Monitor,embargo
L000986,2025-05-01,0,0.04298236,Monitor,embargo
L000987,2025-05-01,0,0.03579809,Monitor,embargo
L000988,2025-05-01,0,0.02465735,Low,embargo
L000989,2025-05-01,0,0.03577521,Monitor,embargo
L000990,2025-05-01,0,0.03193493,Low,embargo
L000991,2025-05-01,0,0.03168144,Low,embargo
L000992,2025-05-01,0,0.0284711,Low,embargo
L000993,2025-05-01,0,0.03477116,Monitor,embargo
L000994,2025-05-01,0,0.03203463,Low,embargo
L000995,2025-05-01,0,0.0359377,Monitor,embargo
L000996,2025-05-01,0,0.04803717,High,embargo
L000997,2025-05-01,0,0.06195536,High,embargo
L000998,2025-05-01,0,0.03928005,Monitor,embargo
L000999,2025-05-01,1,0.03430404,Low,embargo
L001000,2025-05-01,0,0.02999214,Low,embargo
L001001,2025-05-01,0,0.02427019,Low,embargo
L001002,2025-05-01,0,0.02577097,Low,embargo
L001003,2025-05-01,0,0.02638098,Low,embargo
L001004,2025-05-01,0,0.07875393,High,embargo
L001005,2025-05-01,0,0.04609705,High,embargo
L001006,2025-05-01,0,0.03640054,Monitor,embargo
L001007,2025-05-01,0,0.03370301,Low,embargo
L001008,2025-05-01,0,0.0261264,Low,embargo
L001009,2025-05-01,1,0.02962767,Low,embargo
L001010,2025-05-01,0,0.04394708,Monitor,embargo
L001011,2025-05-01,0,0.05271929,High,embargo
L001012,2025-05-01,0,0.02608896,Low,embargo
L001013,2025-05-01,0,0.03391693,Low,embargo
L001014,2025-05-01,0,0.02843799,Low,embargo
L001015,2025-05-01,0,0.06844517,High,embargo
L001016,2025-05-01,0,0.02837521,Low,embargo
L001017,2025-05-01,0,0.0399934,Monitor,embargo
L001018,2025-05-01,0,0.03256036,Low,embargo
L001019,2025-05-01,0,0.04974066,High,embargo
L001020,2025-05-01,0,0.04592203,High,embargo
L001021,2025-05-01,0,0.03054868,Low,embargo
L001022,2025-05-01,0,0.02220264,Low,embargo
L001023,2025-05-01,0,0.03115071,Low,embargo
L001024,2025-05-01,1,0.05365613,High,embargo
L001025,2025-05-01,0,0.02502976,Low,embargo
L001026,2025-05-01,0,0.04511075,Monitor,embargo
L001027,2025-05-01,0,0.02980697,Low,embargo
L001028,2025-05-01,0,0.03501116,Monitor,embargo
L001029,2025-05-01,0,0.02475018,Low,embargo
L001030,2025-05-01,0,0.02566654,Low,embargo
L001031,2025-05-01,0,0.05665136,High,embargo
L001032,2025-05-01,0,0.02942025,Low,embargo
L001033,2025-05-01,1,0.04923402,High,embargo
L001034,2025-05-01,0,0.03122999,Low,embargo
L001035,2025-05-01,0,0.0525698,High,embargo
L001036,2025-05-01,0,0.0440361,Monitor,embargo
L001037,2025-05-01,0,0.02990023,Low,embargo
L001038,2025-05-01,0,0.02704107,Low,embargo
L001039,2025-05-01,0,0.04583741,High,embargo
L001040,2025-05-01,0,0.02881472,Low,embargo
L001041,2025-05-01,0,0.0323476,Low,embargo
L001042,2025-05-01,0,0.03120556,Low,embargo
L001043,2025-05-01,0,0.05116471,High,embargo
L001044,2025-05-01,0,0.03602158,Monitor,embargo
L001045,2025-05-01,0,0.04186649,Monitor,embargo
L001046,2025-05-01,0,0.03196361,Low,embargo
L001047,2025-05-01,0,0.03852959,Monitor,embargo
L001048,2025-05-01,0,0.04085059,Monitor,embargo
L001049,2025-05-01,0,0.0360268,Monitor,embargo
L001050,2025-05-01,0,0.02998349,Low,embargo
L001051,2025-05-01,0,0.05879189,High,embargo
L001052,2025-05-01,0,0.03535979,Monitor,embargo
L001053,2025-05-01,1,0.02482342,Low,embargo
L001054,2025-05-01,0,0.02931654,Low,embargo
L001055,2025-05-01,0,0.02602126,Low,embargo
L001056,2025-05-01,0,0.03016029,Low,embargo
L001057,2025-05-01,1,0.03835059,Monitor,embargo
L001058,2025-05-01,0,0.02928593,Low,embargo
L001059,2025-05-01,0,0.0304513,Low,embargo
L001060,2025-05-01,1,0.26485167,Critical,embargo
L001061,2025-05-01,0,0.0236429,Low,embargo
L001062,2025-05-01,0,0.0274472,Low,embargo
L001063,2025-05-01,0,0.05130804,High,embargo
L001064,2025-05-01,0,0.03645874,Monitor,embargo
L001065,2025-05-01,0,0.02730603,Low,embargo
L001066,2025-05-01,0,0.02954978,Low,embargo
L001067,2025-05-01,0,0.03109678,Low,embargo
L001068,2025-05-01,0,0.03088715,Low,embargo
L001069,2025-05-01,1,0.02614623,Low,embargo
L001070,2025-05-01,0,0.04421847,Monitor,embargo
L001071,2025-05-01,0,0.04438677,Monitor,embargo
L001072,2025-05-01,0,0.03073636,Low,embargo
L001073,2025-05-01,1,0.03683062,Monitor,embargo
L001074,2025-05-01,1,0.70880706,Critical,embargo
L001075,2025-05-01,0,0.03552385,Monitor,embargo
L001076,2025-05-01,0,0.02911147,Low,embargo
L001077,2025-05-01,0,0.0301824,Low,embargo
L001078,2025-05-01,0,0.02864376,Low,embargo
L001079,2025-05-01,0,0.02537062,Low,embargo
L001080,2025-05-01,0,0.02573203,Low,embargo
L001081,2025-05-01,0,0.03038253,Low,embargo
L001082,2025-05-01,0,0.03347796,Low,embargo
L001083,2025-05-01,0,0.03599391,Monitor,embargo
L001084,2025-05-01,0,0.04700018,High,embargo
L001085,2025-05-01,0,0.03581898,Monitor,embargo
L001086,2025-05-01,0,0.03294826,Low,embargo
L001087,2025-05-01,0,0.039795,Monitor,embargo
L001088,2025-05-01,0,0.03154921,Low,embargo
L001089,2025-05-01,0,0.04266723,Monitor,embargo
L001090,2025-05-01,1,0.04174015,Monitor,embargo
L001091,2025-05-01,0,0.02739734,Low,embargo
L001092,2025-05-01,0,0.04521613,Monitor,embargo
L001093,2025-05-01,0,0.03512942,Monitor,embargo
L001094,2025-05-01,0,0.03938161,Monitor,embargo
L001095,2025-05-01,0,0.08978792,High,embargo
L001096,2025-05-01,0,0.03099496,Low,embargo
L001097,2025-05-01,0,0.03760133,Monitor,embargo
L001098,2025-05-01,0,0.0379154,Monitor,embargo
L001099,2025-05-01,0,0.02720227,Low,embargo
L001100,2025-05-01,0,0.02850224,Low,embargo
L001101,2025-05-01,0,0.03410195,Low,embargo
L001102,2025-05-01,0,0.10701192,Critical,embargo
L001103,2025-05-01,1,0.03300323,Low,embargo
L001104,2025-05-01,0,0.03611429,Monitor,embargo
L001105,2025-05-01,0,0.02812568,Low,embargo
L001106,2025-05-01,0,0.0332954,Low,embargo
L001107,2025-05-01,0,0.02900713,Low,embargo
L001108,2025-05-01,0,0.03138368,Low,embargo
L001109,2025-05-01,0,0.02933675,Low,embargo
L001110,2025-05-01,0,0.02985768,Low,embargo
L001111,2025-05-01,0,0.03976343,Monitor,embargo
L001112,2025-05-01,0,0.03204064,Low,embargo
L001113,2025-05-01,0,0.03558668,Monitor,embargo
L001114,2025-05-01,0,0.03416501,Low,embargo
L001115,2025-05-01,0,0.0332244,Low,embargo
L001116,2025-05-01,0,0.04184801,Monitor,embargo
L001117,2025-05-01,0,0.04326197,Monitor,embargo
L001118,2025-05-01,0,0.03522878,Monitor,embargo
L001119,2025-05-01,0,0.02853432,Low,embargo
L001120,2025-05-01,0,0.02963191,Low,embargo
L001121,2025-05-01,0,0.028788,Low,embargo
L001122,2025-05-01,0,0.02277828,Low,embargo
L001123,2025-05-01,0,0.03392756,Low,embargo
L001124,2025-05-01,0,0.21694083,Critical,embargo
L001125,2025-05-01,0,0.02406615,Low,embargo
L001126,2025-05-01,0,0.03736845,Monitor,embargo
L001127,2025-05-01,0,0.04850447,High,embargo
L001128,2025-05-01,0,0.03513583,Monitor,embargo
L001129,2025-05-01,0,0.08156001,High,embargo
L001130,2025-05-01,0,0.02816031,Low,embargo
L001131,2025-05-01,0,0.030428,Low,embargo
L001132,2025-05-01,0,0.03072399,Low,embargo
L001133,2025-05-01,0,0.02545098,Low,embargo
L001134,2025-05-01,0,0.03816055,Monitor,embargo
L001135,2025-05-01,1,0.8323022,Critical,embargo
L001136,2025-05-01,0,0.03540433,Monitor,embargo
L001137,2025-05-01,0,0.0365322,Monitor,embargo
L001138,2025-05-01,0,0.02953053,Low,embargo
L001139,2025-05-01,0,0.0388284,Monitor,embargo
L001140,2025-05-01,0,0.03682655,Monitor,embargo
L001141,2025-05-01,0,0.06237044,High,embargo
L001142,2025-05-01,0,0.03231609,Low,embargo
L001143,2025-05-01,0,0.02910501,Low,embargo
L001144,2025-05-01,0,0.03072974,Low,embargo
L001145,2025-05-01,0,0.02234786,Low,embargo
L001146,2025-05-01,0,0.02504165,Low,embargo
L001147,2025-05-01,0,0.05827316,High,embargo
L001148,2025-05-01,0,0.02985032,Low,embargo
L001149,2025-05-01,0,0.041672,Monitor,embargo
L001150,2025-05-01,0,0.03253139,Low,embargo
L001151,2025-05-01,0,0.29013843,Critical,embargo
L001152,2025-05-01,0,0.04817189,High,embargo
L001153,2025-05-01,0,0.0266127,Low,embargo
L001154,2025-05-01,0,0.02800748,Low,embargo
L001155,2025-05-01,0,0.03072186,Low,embargo
L001156,2025-05-01,1,0.0317009,Low,embargo
L001157,2025-05-01,0,0.03666897,Monitor,embargo
L001158,2025-05-01,0,0.03496569,Monitor,embargo
L001159,2025-05-01,0,0.03022336,Low,embargo
L001160,2025-05-01,0,0.03944597,Monitor,embargo
L001161,2025-05-01,0,0.03331743,Low,embargo
L001162,2025-05-01,0,0.02551254,Low,embargo
L001163,2025-05-01,0,0.04618013,High,embargo
L001164,2025-05-01,0,0.02362285,Low,embargo
L001165,2025-05-01,0,0.02534643,Low,embargo
L001166,2025-05-01,0,0.0403479,Monitor,embargo
L001167,2025-05-01,0,0.03164407,Low,embargo
L001168,2025-05-01,0,0.03458485,Low,embargo
L001169,2025-05-01,0,0.03816785,Monitor,embargo
L001170,2025-05-01,0,0.03708829,Monitor,embargo
L001171,2025-05-01,0,0.04667818,High,embargo
L001172,2025-05-01,0,0.0321771,Low,embargo
L001173,2025-05-01,0,0.03841364,Monitor,embargo
L001174,2025-05-01,0,0.03759414,Monitor,embargo
L001175,2025-05-01,1,0.13093016,Critical,embargo
L001176,2025-05-01,0,0.04396135,Monitor,embargo
L001177,2025-05-01,0,0.03966938,Monitor,embargo
L001178,2025-05-01,0,0.03752586,Monitor,embargo
L001179,2025-05-01,0,0.05977634,High,embargo
L001180,2025-05-01,0,0.03087819,Low,embargo
L001181,2025-05-01,0,0.03347382,Low,embargo
L001182,2025-05-01,0,0.03084069,Low,embargo
L001183,2025-05-01,0,0.05263177,High,embargo
L001184,2025-05-01,0,0.03724387,Monitor,embargo
L001185,2025-05-01,0,0.03754873,Monitor,embargo
L001186,2025-05-01,0,0.03376272,Low,embargo
L001187,2025-05-01,0,0.02585034,Low,embargo
L001188,2025-05-01,0,0.05697,High,embargo
L001189,2025-05-01,0,0.02984051,Low,embargo
L001190,2025-05-01,0,0.08116475,High,embargo
L001191,2025-05-01,0,0.03232031,Low,embargo
L001192,2025-05-01,0,0.03727482,Monitor,embargo
L001193,2025-05-01,0,0.03413224,Low,embargo
L001194,2025-05-01,0,0.03080663,Low,embargo
L001195,2025-05-01,0,0.0343706,Low,embargo
L001196,2025-05-01,0,0.04140114,Monitor,embargo
L001197,2025-05-01,0,0.03937422,Monitor,embargo
L001198,2025-05-01,0,0.03124454,Low,embargo
L001199,2025-05-01,0,0.03461246,Low,embargo
L001200,2025-05-01,0,0.03908386,Monitor,embargo
L001201,2025-05-01,0,0.02894666,Low,embargo
L001202,2025-05-01,0,0.03526394,Monitor,embargo
L001203,2025-05-01,0,0.03098107,Low,embargo
L001204,2025-05-01,0,0.02869017,Low,embargo
L001205,2025-05-01,0,0.86732039,Critical,embargo
L001206,2025-05-01,0,0.04194632,Monitor,embargo
L001207,2025-05-01,0,0.036619,Monitor,embargo
L001208,2025-05-01,0,0.03596705,Monitor,embargo
L001209,2025-05-01,0,0.04869537,High,embargo
L001210,2025-05-01,0,0.02906498,Low,embargo
L001211,2025-05-01,0,0.04658232,High,embargo
L001212,2025-05-01,0,0.03249832,Low,embargo
L001213,2025-05-01,0,0.03370903,Low,embargo
L001214,2025-05-01,0,0.10361079,Critical,embargo
L001215,2025-05-01,0,0.0380312,Monitor,embargo
L001216,2025-05-01,0,0.03044725,Low,embargo
L001217,2025-05-01,0,0.03056219,Low,embargo
L001218,2025-05-01,0,0.02936535,Low,embargo
L001219,2025-05-01,0,0.03600357,Monitor,embargo
L001220,2025-05-01,0,0.03040306,Low,embargo
L001221,2025-05-01,0,0.03091181,Low,embargo
L001222,2025-05-01,0,0.02548469,Low,embargo
L001223,2025-05-01,0,0.03822742,Monitor,embargo
L001224,2025-05-01,0,0.04517899,Monitor,embargo
L001225,2025-05-01,0,0.04035044,Monitor,embargo
L001226,2025-05-01,0,0.0657567,High,embargo
L001227,2025-05-01,0,0.04284164,Monitor,embargo
L001228,2025-05-01,0,0.03130824,Low,embargo
L001229,2025-05-01,0,0.03448645,Low,embargo
L001230,2025-05-01,0,0.02562645,Low,embargo
L001231,2025-05-01,0,0.04460576,Monitor,embargo
L001232,2025-05-01,0,0.03924782,Monitor,embargo
L001233,2025-05-01,0,0.02981878,Low,embargo
L001234,2025-05-01,0,0.0408087,Monitor,embargo
L001235,2025-05-01,0,0.03375726,Low,embargo
L001236,2025-05-01,0,0.03871673,Monitor,embargo
L001237,2025-05-01,0,0.03062709,Low,embargo
L001238,2025-05-01,0,0.02952567,Low,embargo
L001239,2025-05-01,0,0.04476315,Monitor,embargo
L001240,2025-05-01,0,0.02956874,Low,embargo
L001241,2025-05-01,0,0.13109154,Critical,embargo
L001242,2025-05-01,0,0.05039859,High,embargo
L001243,2025-05-01,0,0.04633047,High,embargo
L001244,2025-05-01,0,0.03049685,Low,embargo
L001245,2025-05-01,0,0.02917353,Low,embargo
L001246,2025-05-01,0,0.02932375,Low,embargo
L001247,2025-05-01,0,0.02608551,Low,embargo
L001248,2025-05-01,0,0.03960295,Monitor,embargo
L001249,2025-05-01,0,0.06928716,High,embargo
L001250,2025-05-01,0,0.026734,Low,embargo
L001251,2025-05-01,0,0.03727057,Monitor,embargo
L001252,2025-05-01,0,0.03011225,Low,embargo
L001253,2025-05-01,0,0.0289898,Low,embargo
L001254,2025-05-01,0,0.02777054,Low,embargo
L001255,2025-05-01,0,0.0329673,Low,embargo
L001256,2025-05-01,0,0.02789025,Low,embargo
L001257,2025-05-01,1,0.03072869,Low,embargo
L001258,2025-05-01,0,0.0304873,Low,embargo
L001259,2025-05-01,0,0.0351133,Monitor,embargo
L001260,2025-05-01,0,0.03630664,Monitor,embargo
L001261,2025-05-01,0,0.09094165,High,embargo
L001262,2025-05-01,0,0.03350353,Low,embargo
L001263,2025-05-01,0,0.03207562,Low,embargo
L001264,2025-05-01,0,0.03533649,Monitor,embargo
L001265,2025-05-01,0,0.04542754,Monitor,embargo
L001266,2025-05-01,1,0.02752529,Low,embargo
L001267,2025-05-01,0,0.02736089,Low,embargo
L001268,2025-05-01,0,0.03259401,Low,embargo
L001269,2025-05-01,0,0.05566368,High,embargo
L001270,2025-05-01,0,0.07509416,High,embargo
L001271,2025-05-01,0,0.03453876,Low,embargo
L001272,2025-05-01,0,0.03825538,Monitor,embargo
L001273,2025-05-01,0,0.04214832,Monitor,embargo
L001274,2025-05-01,0,0.03635177,Monitor,embargo
L001275,2025-05-01,0,0.02892464,Low,embargo
L001276,2025-05-01,0,0.03348762,Low,embargo
L001277,2025-05-01,0,0.03046234,Low,embargo
L001278,2025-05-01,0,0.03267568,Low,embargo
L001279,2025-05-01,0,0.03164489,Low,embargo
L001280,2025-05-01,0,0.03501708,Monitor,embargo
L001281,2025-05-01,1,0.07524342,High,embargo
L001282,2025-05-01,0,0.02907642,Low,embargo
L001283,2025-05-01,0,0.03619573,Monitor,embargo
L001284,2025-05-01,0,0.08878596,High,embargo
L001285,2025-05-01,0,0.03715384,Monitor,embargo
L001286,2025-05-01,0,0.04738511,High,embargo
L001287,2025-05-01,0,0.04639127,High,embargo
L001288,2025-05-01,0,0.08272625,High,embargo
L001289,2025-05-01,0,0.0272505,Low,embargo
L001290,2025-05-01,0,0.03433246,Low,embargo
L001291,2025-05-01,0,0.02574893,Low,embargo
L001292,2025-05-01,0,0.04433176,Monitor,embargo
L001293,2025-05-01,0,0.04356108,Monitor,embargo
L001294,2025-05-01,0,0.04027778,Monitor,embargo
L001295,2025-05-01,0,0.01895493,Low,embargo
L001296,2025-05-01,0,0.03691361,Monitor,embargo
L001297,2025-05-01,0,0.21441102,Critical,embargo
L001298,2025-05-01,0,0.06672594,High,embargo
L001299,2025-05-01,0,0.04009401,Monitor,embargo
L001300,2025-05-01,0,0.05695211,High,embargo
L001301,2025-05-01,0,0.05564007,High,embargo
L001302,2025-05-01,0,0.03221903,Low,embargo
L001303,2025-05-01,0,0.03644699,Monitor,embargo
L001304,2025-05-01,0,0.03714652,Monitor,embargo
L001305,2025-05-01,0,0.02762873,Low,embargo
L001306,2025-05-01,0,0.02868103,Low,embargo
L001307,2025-05-01,0,0.03279622,Low,embargo
L001308,2025-05-01,1,0.60108596,Critical,embargo
L001309,2025-05-01,0,0.03857067,Monitor,embargo
L001310,2025-05-01,0,0.12031506,Critical,embargo
L001311,2025-05-01,0,0.05055245,High,embargo
L001312,2025-05-01,0,0.03475216,Monitor,embargo
L001313,2025-05-01,0,0.03517657,Monitor,embargo
L001314,2025-05-01,0,0.0341473,Low,embargo
L001315,2025-05-01,0,0.03370913,Low,embargo
L001316,2025-05-01,0,0.02435561,Low,embargo
L001317,2025-05-01,0,0.03186223,Low,embargo
L001318,2025-05-01,0,0.0279982,Low,embargo
L001319,2025-05-01,0,0.03838417,Monitor,embargo
